 24 of article ii of the north carolina constitution; andwhereas the general assembly finds that laws and obligations consistent statewide for all businesses organizations and employers doing business in the state will improve intrastate commerce; andwhereas the general assembly finds that laws and obligations consistent statewide for all businesses organizations and employers doing business in the state benefit the businesses organizations and employers seeking to do business in the state and attracts new businesses organizations and employers to the state; now therefore the general assembly of north carolina enacts:part i. single sex multiple occupancy bathroom and changing facilities, 1.1.g.s. 115c 47 is amended by adding a new subdivision to read: 63 to establish single sex multiple occupancy bathroom and changing facilities. local boards of education shall establish single sex multiple occupancy bathroom and changing facilities as provided in g.s. 115c 521.2. ,0.5236704349517822,0.7455830388692579,NC-H2,NC-H2
 1.1.g.s. 115c 47 is amended by adding a new subdivision to read: 63 to establish single sex multiple occupancy bathroom and changing facilities. local boards of education shall establish single sex multiple occupancy bathroom and changing facilities as provided in g.s. 115c 521.2. , 1.2.article 37 of chapter 115c of the general statutes is amended by adding a new ,0.5566501617431641,0.6024096385542169,NC-H2,NC-H2
 1.2.article 37 of chapter 115c of the general statutes is amended by adding a new , to read: ,0.16509273648262024,0.7,NC-H2,NC-H2
 to read: , 115c 521.2. single sex multiple occupancy bathroom and changing facilities. a definitions. the following definitions apply in this ,0.09310414642095566,0.7,NC-H2,NC-H2
 115c 521.2. single sex multiple occupancy bathroom and changing facilities. a definitions. the following definitions apply in this ,: 1 biological sex. the physical condition of being male or female which is stated on a person's birth certificate. 2 multiple occupancy bathroom or changing facility. a facility designed or designated to be used by more than one person at a time where students may be in various states of undress in the presence of other persons. a multiple occupancy bathroom or changing facility may include but is not limited to a school restroom locker room changing room or shower room. 3 single occupancy bathroom or changing facility. a facility designed or designated to be used by only one person at a time where students may be in various states of undress. a single occupancy bathroom or changing facility may include but is not limited to a single stall restroom designated as unisex or for use based on biological sex. b single sex multiple occupancy bathroom and changing facilities. local boards of education shall require every multiple occupancy bathroom or changing facility that is designated for student use to be designated for and used only by students based on their biological sex. c accommodations permitted. nothing in this ,0.7183341979980469,0.6818181818181818,NC-H2,NC-H2
: 1 biological sex. the physical condition of being male or female which is stated on a person's birth certificate. 2 multiple occupancy bathroom or changing facility. a facility designed or designated to be used by more than one person at a time where students may be in various states of undress in the presence of other persons. a multiple occupancy bathroom or changing facility may include but is not limited to a school restroom locker room changing room or shower room. 3 single occupancy bathroom or changing facility. a facility designed or designated to be used by only one person at a time where students may be in various states of undress. a single occupancy bathroom or changing facility may include but is not limited to a single stall restroom designated as unisex or for use based on biological sex. b single sex multiple occupancy bathroom and changing facilities. local boards of education shall require every multiple occupancy bathroom or changing facility that is designated for student use to be designated for and used only by students based on their biological sex. c accommodations permitted. nothing in this , shall prohibit local boards of education from providing accommodations such as single occupancy bathroom or changing facilities or controlled use of faculty facilities upon a request due to special circumstances but in no event shall that accommodation result in the local boards of education allowing a student to use a multiple occupancy bathroom or changing facility designated under sub,0.7119099497795105,0.7161125319693095,NC-H2,NC-H2
 shall prohibit local boards of education from providing accommodations such as single occupancy bathroom or changing facilities or controlled use of faculty facilities upon a request due to special circumstances but in no event shall that accommodation result in the local boards of education allowing a student to use a multiple occupancy bathroom or changing facility designated under sub, b of this ,0.09078849852085114,0.7272727272727273,NC-H2,NC-H2
 b of this , for a sex other than the student's biological sex. d exceptions. this ,0.21842023730278015,0.45454545454545453,NC-H2,NC-H2
 for a sex other than the student's biological sex. d exceptions. this , does not apply to persons entering a multiple occupancy bathroom or changing facility designated for use by the opposite sex: 1 for custodial purposes. 2 for maintenance or inspection purposes. 3 to render medical assistance. 4 to accompany a student needing assistance when the assisting individual is an employee or authorized volunteer of the local board of education or the student's parent or authorized caregiver. 5 to receive assistance in using the facility. 6 to accompany a person other than a student needing assistance. 7 that has been temporarily designated for use by that person's biological sex. ,0.41436097025871277,0.6619718309859155,NC-H2,NC-H2
 does not apply to persons entering a multiple occupancy bathroom or changing facility designated for use by the opposite sex: 1 for custodial purposes. 2 for maintenance or inspection purposes. 3 to render medical assistance. 4 to accompany a student needing assistance when the assisting individual is an employee or authorized volunteer of the local board of education or the student's parent or authorized caregiver. 5 to receive assistance in using the facility. 6 to accompany a person other than a student needing assistance. 7 that has been temporarily designated for use by that person's biological sex. , 1.3.chapter 143 of the general statutes is amended by adding a new article to read: article 81. single sex multiple occupancy bathroom and changing facilities. ,0.6777186393737793,0.8881987577639752,NC-H2,NC-H2
 1.3.chapter 143 of the general statutes is amended by adding a new article to read: article 81. single sex multiple occupancy bathroom and changing facilities. , 143 760. single sex multiple occupancy bathroom and changing facilities. a definitions. the following definitions apply in this ,0.7238509058952332,0.7209302325581395,NC-H2,NC-H2
 143 760. single sex multiple occupancy bathroom and changing facilities. a definitions. the following definitions apply in this ,: 1 biological sex. the physical condition of being male or female which is stated on a person's birth certificate. 2 executive branch agency. agencies boards offices departments and institutions of the executive branch including the university of north carolina and the north carolina community college system. 3 multiple occupancy bathroom or changing facility. a facility designed or designated to be used by more than one person at a time where persons may be in various states of undress in the presence of other persons. a multiple occupancy bathroom or changing facility may include but is not limited to a restroom locker room changing room or shower room. 4 public agency. includes any of the following:a.executive branch agencies.b.all agencies boards offices and departments under the direction and control of a member of the council of state.c. unit as defined in g.s. 159 7 b 15 .d. public authority as defined in g.s. 159 7 b 10 .e.a local board of education.f.the judicial branch.g.the legislative branch.h.any other political subdivision of the state. 5 single occupancy bathroom or changing facility. a facility designed or designated to be used by only one person at a time where persons may be in various states of undress. a single occupancy bathroom or changing facility may include but is not limited to a single stall restroom designated as unisex or for use based on biological sex. b single sex multiple occupancy bathroom and changing facilities. public agencies shall require every multiple occupancy bathroom or changing facility to be designated for and only used by persons based on their biological sex. c accommodations permitted. nothing in this ,0.612012505531311,0.8837209302325582,NC-H2,NC-H2
: 1 biological sex. the physical condition of being male or female which is stated on a person's birth certificate. 2 executive branch agency. agencies boards offices departments and institutions of the executive branch including the university of north carolina and the north carolina community college system. 3 multiple occupancy bathroom or changing facility. a facility designed or designated to be used by more than one person at a time where persons may be in various states of undress in the presence of other persons. a multiple occupancy bathroom or changing facility may include but is not limited to a restroom locker room changing room or shower room. 4 public agency. includes any of the following:a.executive branch agencies.b.all agencies boards offices and departments under the direction and control of a member of the council of state.c. unit as defined in g.s. 159 7 b 15 .d. public authority as defined in g.s. 159 7 b 10 .e.a local board of education.f.the judicial branch.g.the legislative branch.h.any other political subdivision of the state. 5 single occupancy bathroom or changing facility. a facility designed or designated to be used by only one person at a time where persons may be in various states of undress. a single occupancy bathroom or changing facility may include but is not limited to a single stall restroom designated as unisex or for use based on biological sex. b single sex multiple occupancy bathroom and changing facilities. public agencies shall require every multiple occupancy bathroom or changing facility to be designated for and only used by persons based on their biological sex. c accommodations permitted. nothing in this , shall prohibit public agencies from providing accommodations such as single occupancy bathroom or changing facilities upon a person's request due to special circumstances but in no event shall that accommodation result in the public agency allowing a person to use a multiple occupancy bathroom or changing facility designated under sub,0.6574809551239014,0.7685459940652819,NC-H2,NC-H2
 shall prohibit public agencies from providing accommodations such as single occupancy bathroom or changing facilities upon a person's request due to special circumstances but in no event shall that accommodation result in the public agency allowing a person to use a multiple occupancy bathroom or changing facility designated under sub, b of this ,0.06443535536527634,0.7272727272727273,NC-H2,NC-H2
 b of this , for a sex other than the person's biological sex. d exceptions. this ,0.18577644228935242,0.45454545454545453,NC-H2,NC-H2
 for a sex other than the person's biological sex. d exceptions. this , does not apply to persons entering a multiple occupancy bathroom or changing facility designated for use by the opposite sex: 1 for custodial purposes. 2 for maintenance or inspection purposes. 3 to render medical assistance. 4 to accompany a person needing assistance. 5 that has been temporarily designated for use by that person's biological sex. part ii. statewide consistency in laws related to employment and contracting,0.39332976937294006,0.8285714285714286,NC-H2,NC-H2
 does not apply to persons entering a multiple occupancy bathroom or changing facility designated for use by the opposite sex: 1 for custodial purposes. 2 for maintenance or inspection purposes. 3 to render medical assistance. 4 to accompany a person needing assistance. 5 that has been temporarily designated for use by that person's biological sex. part ii. statewide consistency in laws related to employment and contracting, 2.1.g.s. 95 25.1 reads as rewritten: ,0.04460150748491287,0.5263157894736842,NC-H2,NC-H2
 2.1.g.s. 95 25.1 reads as rewritten: , 95 25.1. short title and legislativepurpose.purpose; local governments preempted. a this article shall be known and may be cited as the wage and hour act. b the public policy of this state is declared as follows: the wage levels of employees hours of labor payment of earned wages and the well being of minors are subjects of concern requiring legislation to promote the general welfare of the people of the state without jeopardizing the competitive position of north carolina business and industry. the general assembly declares that the general welfare of the state requires the enactment of this law under the police power of the state. c the provisions of this article supersede and preempt any ordinance regulation resolution or policy adopted or imposed by a unit of local government or other political subdivision of the state that regulates or imposes any requirement upon an employer pertaining to compensation of employees such as the wage levels of employees hours of labor payment of earned wages benefits leave or well being of minors in the workforce. this sub,0.16028988361358643,0.6052631578947368,NC-H2,NC-H2
 95 25.1. short title and legislativepurpose.purpose; local governments preempted. a this article shall be known and may be cited as the wage and hour act. b the public policy of this state is declared as follows: the wage levels of employees hours of labor payment of earned wages and the well being of minors are subjects of concern requiring legislation to promote the general welfare of the people of the state without jeopardizing the competitive position of north carolina business and industry. the general assembly declares that the general welfare of the state requires the enactment of this law under the police power of the state. c the provisions of this article supersede and preempt any ordinance regulation resolution or policy adopted or imposed by a unit of local government or other political subdivision of the state that regulates or imposes any requirement upon an employer pertaining to compensation of employees such as the wage levels of employees hours of labor payment of earned wages benefits leave or well being of minors in the workforce. this sub, shall not apply to any of the following: 1 a local government regulating compensating or controlling its own employees. 2 economic development incentives awarded under part 2h of article 10 of chapter 143b of the general statutes. 3 economic development incentives awarded under article 1 of chapter 158 of the general statutes. 4 a requirement of federal community development block grants. 5 programs established under g.s. 153a 376 or g.s. 160a 456. ,0.4750169515609741,0.7819383259911894,NC-H2,NC-H2
 shall not apply to any of the following: 1 a local government regulating compensating or controlling its own employees. 2 economic development incentives awarded under part 2h of article 10 of chapter 143b of the general statutes. 3 economic development incentives awarded under article 1 of chapter 158 of the general statutes. 4 a requirement of federal community development block grants. 5 programs established under g.s. 153a 376 or g.s. 160a 456. , 2.2.g.s. 153a 449 a reads as rewritten: a authority. a county may contract with and appropriate money to any person association or corporation in order to carry out any public purpose that the county is authorized by law to engage in. a county may not require a private contractor under this ,0.458756685256958,0.6928327645051194,NC-H2,NC-H2
 2.2.g.s. 153a 449 a reads as rewritten: a authority. a county may contract with and appropriate money to any person association or corporation in order to carry out any public purpose that the county is authorized by law to engage in. a county may not require a private contractor under this , to abide byany restriction that the county could not impose on all employers in the county such as paying minimum wage or providing paid sick leave to its employees regulations or controls on the contractor's employment practices or mandate or prohibit the provision of goods services or accommodations to any member of the publicas a condition of bidding on acontract.contract or a qualification based selection except as otherwise required by state law. ,0.500287652015686,0.825938566552901,NC-H2,NC-H2
 to abide byany restriction that the county could not impose on all employers in the county such as paying minimum wage or providing paid sick leave to its employees regulations or controls on the contractor's employment practices or mandate or prohibit the provision of goods services or accommodations to any member of the publicas a condition of bidding on acontract.contract or a qualification based selection except as otherwise required by state law. , 2.3.g.s. 160a 20.1 a reads as rewritten: a authority. a city may contract with and appropriate money to any person association or corporation in order to carry out any public purpose that the city is authorized by law to engage in. a city may not require a private contractor under this ,0.435611754655838,0.7916666666666666,NC-H2,NC-H2
 2.3.g.s. 160a 20.1 a reads as rewritten: a authority. a city may contract with and appropriate money to any person association or corporation in order to carry out any public purpose that the city is authorized by law to engage in. a city may not require a private contractor under this , to abide byany restriction that the city could not impose on all employers in the city such as paying minimum wage or providing paid sick leave to its employees regulations or controls on the contractor's employment practices or mandate or prohibit the provision of goods services or accommodations to any member of the publicas a condition of bidding on acontract.contract or a qualification based selection except as otherwise required by state law. part iii. protection of rights in employment and public accommodations,0.44897329807281494,0.7916666666666666,NC-H2,NC-H2
 to abide byany restriction that the city could not impose on all employers in the city such as paying minimum wage or providing paid sick leave to its employees regulations or controls on the contractor's employment practices or mandate or prohibit the provision of goods services or accommodations to any member of the publicas a condition of bidding on acontract.contract or a qualification based selection except as otherwise required by state law. part iii. protection of rights in employment and public accommodations, 3.1.g.s. 143 422.2 reads as rewritten: ,-0.008710701949894428,0.775,NC-H2,NC-H2
 3.1.g.s. 143 422.2 reads as rewritten: , 143 422.2. legislative declaration. a it is the public policy of this state to protect and safeguard the right and opportunity of all persons to seek obtain and hold employment without discrimination or abridgement on account of race religion color national origin age biologicalsex or handicap by employers which regularly employ 15 or more employees. b it is recognized that the practice of denying employment opportunity and discriminating in the terms of employment foments domestic strife and unrest deprives the state of the fullest utilization of its capacities for advancement and development and substantially and adversely affects the interests of employees employers and the public in general. c the general assembly declares that the regulation of discriminatory practices in employment is properly an issue of general statewide concern such that this article and other applicable provisions of the general statutes supersede and preempt any ordinance regulation resolution or policy adopted or imposed by a unit of local government or other political subdivision of the state that regulates or imposes any requirement upon an employer pertaining to the regulation of discriminatory practices in employment except such regulations applicable to personnel employed by that body that are not otherwise in conflict with state law. ,0.2650434970855713,0.775,NC-H2,NC-H2
 143 422.2. legislative declaration. a it is the public policy of this state to protect and safeguard the right and opportunity of all persons to seek obtain and hold employment without discrimination or abridgement on account of race religion color national origin age biologicalsex or handicap by employers which regularly employ 15 or more employees. b it is recognized that the practice of denying employment opportunity and discriminating in the terms of employment foments domestic strife and unrest deprives the state of the fullest utilization of its capacities for advancement and development and substantially and adversely affects the interests of employees employers and the public in general. c the general assembly declares that the regulation of discriminatory practices in employment is properly an issue of general statewide concern such that this article and other applicable provisions of the general statutes supersede and preempt any ordinance regulation resolution or policy adopted or imposed by a unit of local government or other political subdivision of the state that regulates or imposes any requirement upon an employer pertaining to the regulation of discriminatory practices in employment except such regulations applicable to personnel employed by that body that are not otherwise in conflict with state law. , 3.2.g.s. 143 422.3 reads as rewritten: ,0.26187360286712646,0.775,NC-H2,NC-H2
 3.2.g.s. 143 422.3 reads as rewritten: , 143 422.3. investigations; conciliations.the human relations commission in the department of administration shall have the authority to receive charges of discrimination from the equal employment opportunity commission pursuant to an agreement under ,0.35358723998069763,0.85,NC-H2,NC-H2
 143 422.3. investigations; conciliations.the human relations commission in the department of administration shall have the authority to receive charges of discrimination from the equal employment opportunity commission pursuant to an agreement under , 709 b of public law 88 352 as amended by public law 92 261 and investigate and conciliate charges of discrimination. throughout this process the agency shall use its good offices to effect an amicable resolution of the charges of discrimination.this article does not create and shall not be construed to create or support a statutory or common law private right of action and no person may bring any civil action based upon the public policy expressed herein. ,0.6136566996574402,0.7848605577689243,NC-H2,NC-H2
 709 b of public law 88 352 as amended by public law 92 261 and investigate and conciliate charges of discrimination. throughout this process the agency shall use its good offices to effect an amicable resolution of the charges of discrimination.this article does not create and shall not be construed to create or support a statutory or common law private right of action and no person may bring any civil action based upon the public policy expressed herein. , 3.3.chapter 143 of the general statutes is amended by adding a new article to read: article 49b. equal access to public accommodations. ,0.4522548019886017,0.8248175182481752,NC-H2,NC-H2
 3.3.chapter 143 of the general statutes is amended by adding a new article to read: article 49b. equal access to public accommodations. , 143 422.10. short title.this article shall be known and may be cited as the equal access to public accommodations act. ,0.7603706121444702,0.825,NC-H2,NC-H2
 143 422.10. short title.this article shall be known and may be cited as the equal access to public accommodations act. , 143 422.11. legislative declaration. a it is the public policy of this state to protect and safeguard the right and opportunity of all individuals within the state to enjoy fully and equally the goods services facilities privileges advantages and accommodations of places of public accommodation free of discrimination because of race religion color national origin or biological sex provided that designating multiple or single occupancy bathrooms or changing facilities according to biological sex as defined in g.s. 143 760 a 1 3 and 5 shall not be deemed to constitute discrimination. b the general assembly declares that the regulation of discriminatory practices in places of public accommodation is properly an issue of general statewide concern such that this article and other applicable provisions of the general statutes supersede and preempt any ordinance regulation resolution or policy adopted or imposed by a unit of local government or other political subdivision of the state that regulates or imposes any requirement pertaining to the regulation of discriminatory practices in places of public accommodation. ,0.676000714302063,0.5,NC-H2,NC-H2
 143 422.11. legislative declaration. a it is the public policy of this state to protect and safeguard the right and opportunity of all individuals within the state to enjoy fully and equally the goods services facilities privileges advantages and accommodations of places of public accommodation free of discrimination because of race religion color national origin or biological sex provided that designating multiple or single occupancy bathrooms or changing facilities according to biological sex as defined in g.s. 143 760 a 1 3 and 5 shall not be deemed to constitute discrimination. b the general assembly declares that the regulation of discriminatory practices in places of public accommodation is properly an issue of general statewide concern such that this article and other applicable provisions of the general statutes supersede and preempt any ordinance regulation resolution or policy adopted or imposed by a unit of local government or other political subdivision of the state that regulates or imposes any requirement pertaining to the regulation of discriminatory practices in places of public accommodation. , 143 422.12. places of public accommodation defined.for purposes of this article places of public accommodation has the same meaning as defined in g.s. 168a 3 8 but shall exclude any private club or other establishment not in fact open to the public. ,0.5327832698822021,0.6414342629482072,NC-H2,NC-H2
 143 422.12. places of public accommodation defined.for purposes of this article places of public accommodation has the same meaning as defined in g.s. 168a 3 8 but shall exclude any private club or other establishment not in fact open to the public. , 143 422.13. investigations; conciliations.the human relations commission in the department of administration shall have the authority to receive investigate and conciliate complaints of discrimination in public accommodations. throughout this process the human relations commission shall use its good offices to effect an amicable resolution of the complaints of discrimination. this article does not create and shall not be construed to create or support a statutory or common law private right of action and no person may bring any civil action based upon the public policy expressed herein. part iv. severability,0.36229947209358215,0.6055776892430279,NC-H2,NC-H2
 143 422.13. investigations; conciliations.the human relations commission in the department of administration shall have the authority to receive investigate and conciliate complaints of discrimination in public accommodations. throughout this process the human relations commission shall use its good offices to effect an amicable resolution of the complaints of discrimination. this article does not create and shall not be construed to create or support a statutory or common law private right of action and no person may bring any civil action based upon the public policy expressed herein. part iv. severability, 4.if any provision of this act or its application is held invalid the invalidity does not affect other provisions or applications of this act that can be given effect without the invalid provisions or application and to this end the provisions of this act are severable. if any provision of this act is temporarily or permanently restrained or enjoined by judicial order this act shall be enforced as though such restrained or enjoined provisions had not been adopted provided that whenever such temporary or permanent restraining order or injunction is stayed dissolved or otherwise ceases to have effect such provisions shall have full force and effect.part v. effective date,0.35395410656929016,0.8198051948051948,NC-H2,NC-H2
 4.if any provision of this act or its application is held invalid the invalidity does not affect other provisions or applications of this act that can be given effect without the invalid provisions or application and to this end the provisions of this act are severable. if any provision of this act is temporarily or permanently restrained or enjoined by judicial order this act shall be enforced as though such restrained or enjoined provisions had not been adopted provided that whenever such temporary or permanent restraining order or injunction is stayed dissolved or otherwise ceases to have effect such provisions shall have full force and effect.part v. effective date, 5.this act is effective when it becomes law and applies to any action taken on or after that date to any ordinance resolution regulation or policy adopted or amended on or after that date and to any contract entered into on or after that date. the provisions of ,0.5837661027908325,0.7946768060836502,NC-H2,NC-H2
 5.this act is effective when it becomes law and applies to any action taken on or after that date to any ordinance resolution regulation or policy adopted or amended on or after that date and to any contract entered into on or after that date. the provisions of ,s 2.1 2.2 2.3 3.1 3.2 and 3.3 of this act supersede and preempt any ordinance resolution regulation or policy adopted prior to the effective date of this act that purports to regulate a subject matter preempted by this act or that violates or is not consistent with this act and such ordinances resolutions regulations or policies shall be null and void as of the effective date of this act.,0.6432667374610901,0.8288973384030418,NC-H2,NC-H2
 to read: 13 if any public school district school district officer or employee school board or school 14 board member is sued in state or federal court as a result of a decision based upon and consistent 15 with a student's biological sex notwithstandi ng any assertion that the student's gender is 16 different than the student's biolog ical sex the attorney general sh all represent the school district 17 school district officer or empl oyee school board or school board member at no cost to the 18 school district school district officer or employee school boar d or school board member and 19 the state of south dakota shall assume all fina ncial responsibility for the legal expenses. the 20 legal expenses for which the state is responsib le include any award for monetary damages or 21 attorneys' fees and costs which may be awarded and for which th e school district school district 22 officer or employee school board or school boa rd member would othe rwise be responsible. 23,state of south dakota ninety first session legislative assembly 2016 848x0115 house bill no. 1008 introduced by: representatives deutsch cr aig novstrup al partridge russell schoenbeck verchio and zikmund a nd senators greenfield brock haverly holien ols on and otten ernie for an act entitled an act to restrict access to certain restrooms and locker rooms in 1 public schools. 2 be it enacted by the legislature of the state of south dakota: 3 ,0.48468849062919617,0.8251121076233184,SD-HB1008,NC-H2
state of south dakota ninety first session legislative assembly 2016 848x0115 house bill no. 1008 introduced by: representatives deutsch cr aig novstrup al partridge russell schoenbeck verchio and zikmund a nd senators greenfield brock haverly holien ols on and otten ernie for an act entitled an act to restrict access to certain restrooms and locker rooms in 1 public schools. 2 be it enacted by the legislature of the state of south dakota: 3 , 1. that chapter 13 24 be amende d by adding a new ,0.2308560311794281,0.8823529411764706,SD-HB1008,NC-H2
 1. that chapter 13 24 be amende d by adding a new , to read: 4 the term biological sex as used in this ac t means the physical condition of being male or 5 female as determined by a person's chromosome s and identified at birth by a person's anatomy. 6 ,0.0402664914727211,0.7058823529411765,SD-HB1008,NC-H2
